"c","subword_bpe","0","13345704679051884329","0","12491137745023758426","23172","2810824558098898278","2","25836842424075642793","42793"
"o","subword_bpe","1","12491137745023758426","13345704679051884329","11241067680105480545","112839","3705923871607928918","6","37077910104181123256","23256"
"m","subword_bpe","2","11241067680105480545","12491137745023758426","10346296083901819438","105645","159652138576784647","7","34078501509031058334","58334"
"p","subword_bpe","3","10346296083901819438","11241067680105480545","14218615244020245283","22104","1270600867702607037","6","35805979008027545306","45306"
"a","subword_bpe","4","14218615244020245283","10346296083901819438","4432613347753158360","83890","6585901487472563290","7","28997524675675223115","23115"
"n","subword_bpe","5","4432613347753158360","14218615244020245283","5185934958591010695","54699","11796255512465228728","8","23837163550364414284","14284"
"y","subword_bpe","6","5185934958591010695","4432613347753158360","17851984775423820008","80982","15694866473738545946","7","27470533081767988929","88929"
",","subword_bpe","7","17851984775423820008","5185934958591010695","13315852967295074547","138105","7604754756306201434","3","36353772701309905238","5238"
"t","subword_bpe","8","13315852967295074547","17851984775423820008","13391065527999563900","4129","2809137861162311705","2","44558903270718458353","58353"
"i","subword_bpe","9","13391065527999563900","13315852967295074547","16396746285500280756","129732","2873831609545327219","9","43103664780794919080","19080"
"c","subword_bpe","10","16396746285500280756","13391065527999563900","6420343329275338335","23172","9059985047123985915","6","36208155142775183009","83009"
"k","subword_bpe","11","6420343329275338335","16396746285500280756","3465212659290377666","118105","14352652624348373965","1","26282302274065996701","96701"
"er","subword_bpe","12","3465212659290377666","6420343329275338335","11708402123795810570","84104","12547469692096460161","3","21593958112361527004","27004"
",","subword_bpe","13","11708402123795810570","3465212659290377666","13307856668725154542","138105","4344812607053832888","3","28481471451811342820","42820"
"e","subword_bpe","14","13307856668725154542","11708402123795810570","6632198318816930536","54385","2781105366991877716","9","31648457111337895562","95562"
"x","subword_bpe","15","6632198318816930536","13307856668725154542","12601079612324660257","64652","13996400950262245039","1","32541134599866745206","45206"
"c","subword_bpe","16","12601079612324660257","6632198318816930536","2412282761014731297","23172","3519420849279823470","3","21645560692156322144","22144"
"h","subword_bpe","17","2412282761014731297","12601079612324660257","9276864308276659985","95920","13784779426832966746","3","24290226681616051670","51670"
"a","subword_bpe","18","9276864308276659985","2412282761014731297","8225382931107167281","83890","2200416708353306728","7","19914530000398558647","58647"
"n","subword_bpe","19","8225382931107167281","9276864308276659985","4243701315274415646","54699","17010403154821945681","3","21745948554658243046","43046"
"g","subword_bpe","20","4243701315274415646","8225382931107167281","5487646270958681029","98611","11877081171079327718","2","17956730517340264084","64084"
"e","subword_bpe","21","5487646270958681029","4243701315274415646","1574729249180294268","54385","15140944219211669375","4","11306076835413390816","90816"
",","subword_bpe","22","1574729249180294268","5487646270958681029","5361068965563493012","138105","10082985972089976782","2","12423444485702468248","68248"
"h","subword_bpe","23","5361068965563493012","1574729249180294268","13237692258496014708","95920","15299060435843378415","6","20173490473239801869","1869"
"q","subword_bpe","24","13237692258496014708","5361068965563493012","12844717611791855212","127140","2991167784167958811","7","31443478835851363047","63047"
"c","subword_bpe","25","12844717611791855212","13237692258496014708","9006402018468554253","23172","3203997930364503075","2","35088811888756424302","24302"
"i","subword_bpe","26","9006402018468554253","12844717611791855212","8776368910958122172","129732","16341965816101760002","3","30627488541218531753","31753"
"t","subword_bpe","27","8776368910958122172","9006402018468554253","14437439785754037288","4129","16716399465020044374","6","32220210715180713572","13572"
"y","subword_bpe","28","14437439785754037288","8776368910958122172","14189612253362204795","80982","6227193262525202613","9","37403420950074364397","64397"
",","subword_bpe","29","14189612253362204795","14437439785754037288","9189432258692162812","138105","6547346085660941257","7","37816484297808404823","4823"
"s","subword_bpe","30","9189432258692162812","14189612253362204795","7083002113606830915","135347","16262518367324783748","2","30462046625661198382","98382"
"o","subword_bpe","31","7083002113606830915","9189432258692162812","11643759558826181668","112839","18193585216756745039","4","27916193931125175543","75543"
"u","subword_bpe","32","11643759558826181668","7083002113606830915","17361062341081731729","5150","4585095540335616241","3","36087824013514744466","44466"
"r","subword_bpe","33","17361062341081731729","11643759558826181668","13280482419077918006","30714","7987586448786101664","4","42285304318985831271","31271"
"c","subword_bpe","34","13280482419077918006","17361062341081731729","15578947545995817210","23172","2772732878733936505","6","46220492306155467083","67083"
